label,datatype,species,x_metric,y_metric
01,raw,Bovine,12.913476190015574,-2.2163692357069777
01,raw,Bovine,9.30552992207663,-3.488267682394394
01,raw,Bovine,8.404224645598708,-3.485813892488292
01,raw,Bovine,8.207303934471827,-2.1251792446547846
01,raw,Bovine,11.67901859552365,-3.2263292120373164
01,raw,Bovine,9.670431393858637,-3.204690939969152
01,raw,Bovine,9.228204375350172,-3.0175489071577437
01,raw,Bovine,9.129535052816436,-2.935577109744106
01,raw,Bovine,7.1525294874285335,-2.512116115359577
01,raw,Bovine,9.718652856045315,2.9999294170522544
01,raw,Bovine,8.676969957128904,-3.2111486379749583
01,raw,Bovine,7.780727078969505,-1.985856588236491
01,raw,Bovine,7.650284728669979,-0.1517510792073043
01,raw,Bovine,8.149323059274778,-2.912029334593345
01,raw,Bovine,8.260431882884092,-2.9872925845447322
01,raw,Bovine,6.598495775406047,-2.9710445951442814
01,raw,Bovine,6.867811026248309,-3.3401072587868272
01,raw,Bovine,14.138466180472646,-3.6156239339020866
01,raw,Bovine,13.256650696396653,-2.9350790654110313
01,raw,Bovine,13.090709616792124,-2.785769323576648
01,raw,Bovine,9.72519013694466,-2.6853527634664975
01,raw,Bovine,12.541717004684328,-2.928902170999053
01,raw,Bovine,10.6220267881141,-3.4866027405439435
01,raw,Bovine,12.43819310579281,-2.699026287353231
01,raw,Bovine,8.638687131032256,-2.9950234906942885
01,raw,Bovine,10.890699012283164,-3.5108859630208045
01,raw,Bovine,10.74102571716227,-2.746550272763635
01,raw,Bovine,11.592244069390157,-3.6948034414496256
01,raw,Bovine,10.43491730475223,-3.540160291197926
01,raw,Bovine,10.03744440091824,-3.186274130812451
01,raw,Bovine,9.66916588951952,-3.091971057997752
01,raw,Bovine,9.464981286391946,-3.3588565312779797
